
                                      CodeAnalysis - Version 1.8
    ==============================================================================================
     Wed Nov  7 20:54:32 2018
     Path: "C:\Users\Ganesh\Desktop\SU\CSE681_SMA\Project_3\Project_3"
     Args: *.cs, PackageDependencyAnalyser.sln, /v, /m, /r, /f, /p
                                                                               
           Code Metrics - Start Line, Size (lines/code), and Complexity (number of scopes)
    ==============================================================================================

                 file name        type                               name    line    size    cplx
                 Parser.cs    function                 ProcessCommandline      84      16       3
                 Parser.cs    function                    ShowCommandLine     102       9       2
                 Parser.cs    function                               Main     117      43       5

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
              ReqsTests.cs   namespace                       CodeAnalysis      15     188      43
              ReqsTests.cs       class                          FileUtils      17      25       5
              ReqsTests.cs    function                           openFile      19       4       1
              ReqsTests.cs    function                          fileLines      24      16       3
              ReqsTests.cs       class                         ReqDisplay      46      12       3
              ReqsTests.cs    function                              title      48       4       1
              ReqsTests.cs    function                            message      53       3       1
              ReqsTests.cs       class                             Finder      62      27       5
              ReqsTests.cs    function                       findSequence      66      21       3
              ReqsTests.cs       class                           TestReq3      92      29       7
              ReqsTests.cs    function                             onFile      97       4       1
              ReqsTests.cs    function                              onDir     102       3       1
              ReqsTests.cs    function                             doTest     106      13       1
              ReqsTests.cs       class                           TestReq4     124      15       6
              ReqsTests.cs    function                             doTest     129       8       2
              ReqsTests.cs       class                           TestReq5     142      28       8
              ReqsTests.cs    function                             doTest     147      21       4
              ReqsTests.cs       class                           TestReq6     173      30       8
              ReqsTests.cs    function                             doTest     178      23       4

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
        RulesAndActions.cs   namespace                       CodeAnalysis      98     515      70
        RulesAndActions.cs       class                         Repository     107      62      13
        RulesAndActions.cs    function                         Repository     114       3       1
        RulesAndActions.cs    function                        getInstance     121       3       1
        RulesAndActions.cs       class                          PushStack     183      38       4
        RulesAndActions.cs    function                          PushStack     187       3       1
        RulesAndActions.cs    function                           doAction     192      27       2
        RulesAndActions.cs       class                           PopStack     225      55      10
        RulesAndActions.cs    function                           PopStack     227       3       1
        RulesAndActions.cs    function                           doAction     231      47       8
        RulesAndActions.cs       class                      PrintFunction     283      21       5
        RulesAndActions.cs    function                      PrintFunction     285       3       1
        RulesAndActions.cs    function                            display     289       9       2
        RulesAndActions.cs    function                           doAction     299       3       1
        RulesAndActions.cs       class                          PrintSemi     307      12       3
        RulesAndActions.cs    function                          PrintSemi     309       3       1
        RulesAndActions.cs    function                           doAction     313       4       1
        RulesAndActions.cs       class                         SaveDeclar     322      27       4
        RulesAndActions.cs    function                         SaveDeclar     324       3       1
        RulesAndActions.cs    function                           doAction     328      19       2
        RulesAndActions.cs       class                    DetectNamespace     362      19       3
        RulesAndActions.cs    function                               test     364      15       2
        RulesAndActions.cs       class                        DetectUsing     385      22       4
        RulesAndActions.cs    function                               test     387      18       3
        RulesAndActions.cs       class                        DetectClass     411      26       3
        RulesAndActions.cs    function                               test     413      22       2
        RulesAndActions.cs       class                     DetectFunction     440      28       5
        RulesAndActions.cs    function                     isSpecialToken     442       7       2
        RulesAndActions.cs    function                               test     450      16       2
        RulesAndActions.cs       class               DetectAnonymousScope     473      18       3
        RulesAndActions.cs    function                               test     475      14       2
        RulesAndActions.cs       class                 DetectPublicDeclar     494      33       5
        RulesAndActions.cs    function                               test     496      29       4
        RulesAndActions.cs       class                 DetectLeavingScope     530      15       3
        RulesAndActions.cs    function                               test     532      11       2
        RulesAndActions.cs       class                  BuildCodeAnalyzer     549      64       4
        RulesAndActions.cs    function                  BuildCodeAnalyzer     553       3       1
        RulesAndActions.cs    function                       displayTable     557       3       1
        RulesAndActions.cs    function                              build     561      50       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
             ScopeStack.cs   namespace                       CodeAnalysis      52     133      21
             ScopeStack.cs       class                         ScopeStack      54      68      12
             ScopeStack.cs    function                               push      61       3       1
             ScopeStack.cs    function                                pop      67       9       1
             ScopeStack.cs    function                              clear      79       3       1
             ScopeStack.cs    function                         lastPopped     108       3       1
             ScopeStack.cs    function                            display     114       6       2
             ScopeStack.cs       class                               Test     123      62       8
             ScopeStack.cs      struct                               Elem     125      21       6
             ScopeStack.cs    function                               make     130       5       1
             ScopeStack.cs    function                           ToString     136       9       1
             ScopeStack.cs    function                               Main     149      33       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
                   Semi.cs   namespace                              Lexer      49     311      48
                   Semi.cs       class                            Factory      66       9       2
                   Semi.cs    function                             create      68       5       1
                   Semi.cs       class                               Semi      76     233      41
                   Semi.cs    function                               Semi      80       2       1
                   Semi.cs    function                               Semi      84       3       1
                   Semi.cs    function                           addRange      89       4       1
                   Semi.cs    function                               open      95       4       1
                   Semi.cs    function                              close     101       3       1
                   Semi.cs    function                               size     107       3       1
                   Semi.cs    function                           ToString     113       8       2
                   Semi.cs    function                          lineCount     124       3       1
                   Semi.cs    function                       isTerminator     130      11       2
                   Semi.cs    function                               trim     144      12       2
                   Semi.cs    function                           contains     159       5       1
                   Semi.cs    function                               find     167       9       2
                   Semi.cs    function                        predecessor     179       8       2
                   Semi.cs    function                               last     190       3       1
                   Semi.cs    function                        hasSequence     196      11       2
                   Semi.cs    function                               fold     210      11       2
                   Semi.cs    function                                get     224      16       3
                   Semi.cs    function                      GetEnumerator     250       3       1
                   Semi.cs    function                      GetEnumerator     255       3       1
                   Semi.cs    function                                add     261       4       1
                   Semi.cs    function                              clear     268       3       1
                   Semi.cs    function                             isDone     274       3       1
                   Semi.cs    function                             insert     280       6       1
                   Semi.cs    function                      hasTerminator     289       7       1
                   Semi.cs    function                               show     299       8       2
                   Semi.cs       class                           TestSemi     311      48       4
                   Semi.cs    function                               Main     313      44       3

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
                   Test.cs   namespace                              Navig      23      43       7
                   Test.cs       class                               Test      25      41       6
                   Test.cs    function                               Test      27       2       1
                   Test.cs    function                              OnDir      30       3       1
                   Test.cs    function                             OnFile      34       6       1
                   Test.cs    function                           Register      41       4       1
                   Test.cs    function                               Main      47      17       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
   TestCase-eligibleCheck.   namespace                    myEligibleCheck      23     126      21
   TestCase-eligibleCheck.       class                      eligibleCheck      25     124      20
   TestCase-eligibleCheck.    function                          preCreate      27      32       6
   TestCase-eligibleCheck.    function                            travers      60       9       2
   TestCase-eligibleCheck.    function                         coverFiles      70      23       4
   TestCase-eligibleCheck.    function                        renameFiles      94      26       4
   TestCase-eligibleCheck.    function                               Main     123      23       3

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
            TestHarness.cs   interface                              ITest      10       5       3
            TestHarness.cs   namespace                        TestHarness      17     114      28
            TestHarness.cs       class                             Tester      19      30       8
            TestHarness.cs    function                                add      24       3       1
            TestHarness.cs    function                              clear      28       3       1
            TestHarness.cs    function                            execute      32       8       2
            TestHarness.cs    function                              check      41       6       1
            TestHarness.cs       class                           Executor      49      24       5
            TestHarness.cs    function                            execute      51      13       3
            TestHarness.cs    function                              check      65       6       1
            TestHarness.cs       class                              Test1      73       9       4
            TestHarness.cs    function                             doTest      77       3       1
            TestHarness.cs       class                              Test2      82       9       4
            TestHarness.cs    function                             doTest      86       3       1
            TestHarness.cs       class                              Test3      91      10       4
            TestHarness.cs    function                             doTest      95       4       1
            TestHarness.cs       class                   Test_TestHarness     101      30       2
            TestHarness.cs    function                               Main     103      26       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
                  Toker.cs   namespace                              Lexer      57     860     119
                  Toker.cs   interface                       ITokenSource      68       8       2
                  Toker.cs   interface                        ITokenState      82       4       1
                  Toker.cs       class                              Toker      92     149      19
                  Toker.cs    function                              Toker      99       3       1
                  Toker.cs    function                               open     108       5       1
                  Toker.cs    function                              close     116       3       1
                  Toker.cs    function                          overwrite     128       7       1
                  Toker.cs    function                             getTok     138      11       2
                  Toker.cs    function                             isDone     152       5       1
                  Toker.cs    function                          lineCount     158       2       1
                  Toker.cs    function                       isWhiteSpace     164       5       1
                  Toker.cs    function                          isNewLine     172       5       1
                  Toker.cs    function                         isAlphaNum     180       5       1
                  Toker.cs    function                       isPunctuator     188       9       1
                  Toker.cs    function                isSingleLineComment     200       7       1
                  Toker.cs    function              isMultipleLineComment     210       7       1
                  Toker.cs    function                      isDoubleQuote     220      11       2
